mean_curl,median_curl,top95_mean_curl,top99_mean_curl,edge_hotspot_top95_interface_like,replicate
0.00018569037515678952,0.00011173229678107204,0.0008470590925350318,0.0012483033491186904,0.0005067900833729964,36
0.00018580598351337996,0.00011190790126348361,0.0008483294673279091,0.0012503737170924923,0.0005066388921389281,37
0.00018586964564613805,0.00011142980966271537,0.0008487263603474776,0.001251416541140544,0.0005093022049467226,38
0.00018581972843029738,0.00011166938265981101,0.0008475852258833998,0.001248898988456768,0.0005087955684355779,39
0.00018584436117226286,0.00011225439979804441,0.0008479657606052785,0.0012510377166342474,0.0005081448958437127,40
0.00018564107638781774,0.00011207517407510775,0.0008463207528202677,0.0012428488339940884,0.0005059124653775588,41
0.0001857641779683203,0.00011204196295564852,0.0008487785178157883,0.001250373667771249,0.0005079607975212143,42
0.00018568529929443108,0.00011222877847849873,0.0008471513778827795,0.001244815095857975,0.0005072143716564466,43
0.00018578363961085575,0.00011217647081143956,0.0008488932073242673,0.0012501425373615878,0.0005096438289315623,44
0.0001856902196829037,0.00011209630818863879,0.0008468749745167791,0.0012450525703760946,0.0005077204585584495,45
0.00018575907707144324,0.00011181273617470151,0.0008483619518979215,0.001250822618144682,0.0005078609350369804,46
0.0001857546848750133,0.00011190380382210144,0.0008482202375618412,0.0012474761123993721,0.0005074926328972543,47
0.00018571906652088097,0.0001116175392079328,0.0008477614741742647,0.0012492392027567665,0.0005089473712798804,48
0.00018569096165503443,0.00011156881621065462,0.0008476064483193012,0.001246736748269119,0.0005076945066107149,49
0.00018595072246570778,0.00011169528485140771,0.0008489049237334281,0.0012487106488633976,0.0005082187318201188,50
0.00018571952862274065,0.00011230925566437422,0.0008468932103189714,0.0012451686607718065,0.00050540586854396,51
0.00018579451638597419,0.00011211542734216481,0.0008481069552521244,0.0012485827534985737,0.0005067652834925134,52
0.00018577561028273567,0.00011154754689635358,0.0008492907758232561,0.0012542462886077548,0.0005081106171296053,53
0.0001857897200956531,0.00011173190440505497,0.0008488280449382676,0.0012489938589900884,0.0005096344095438103,54
0.00018585137402681774,0.00011177239816677283,0.0008489681129524729,0.0012494284472427055,0.0005083419124409304,55
0.00018582429048313978,0.00011193898283561773,0.0008480886572216763,0.001249992547342709,0.0005086169755040736,56
0.00018582072936906778,0.00011164638435743486,0.0008481834885158792,0.0012486895058107517,0.0005080648231825993,57
0.0001857556343388756,0.00011197354763237451,0.0008479013386251561,0.001249947262333285,0.0005083580665902094,58
0.000185743106112368,0.00011158591977858902,0.0008476865637736357,0.0012466344288693887,0.0005073616533899655,59
0.0001857462709760375,0.0001120494423988525,0.0008471640521230623,0.0012456002384542786,0.0005080588744374904,60
0.00018577670451290832,0.0001119839911866198,0.0008483295172559517,0.0012484225717073012,0.0005061747644050704,61
0.0001858902370395949,0.00011156573146098211,0.0008492537204962076,0.001250378968164503,0.0005079035747543694,62
0.00018563959912634785,0.00011214533523873432,0.000847344944056664,0.0012471224482110323,0.0005061187176804722,63
0.00018571668668975174,0.00011230446454851326,0.0008471902178958417,0.0012454606303922554,0.0005059213082119241,64
0.0001858297013318678,0.00011165314594892026,0.0008490245928320765,0.0012520049312969644,0.0005087198516302941,65
0.00018573531270539605,0.00011165252905022337,0.0008479167572400614,0.0012484185579010958,0.0005071413610179976,66
0.00018578445065851006,0.00011242499054030415,0.0008490210828030743,0.0012498924440947617,0.0005082481000383474,67
0.00018574560863858657,0.00011198630293504515,0.0008485493743371835,0.001251209497854093,0.0005077869545301257,68
0.00018574140143730935,0.0001121607183588083,0.0008479935612556701,0.0012496624351661662,0.0005073893701550869,69
0.00018570927072209922,0.00011235356528598065,0.0008475172167068456,0.0012499595315077,0.0005077472685846794,70
0.00018573387048103352,0.00011206938568266971,0.0008478322531619715,0.0012459079215442175,0.0005080937791375174,71
0.00018574528945957647,0.00011200301279273671,0.0008483002690556485,0.0012493831460778993,0.000508091010509317,72
0.0001858228145505368,0.00011209277301969586,0.000847900619978679,0.001249114778563074,0.0005078453689480632,73
0.00018579694404273787,0.00011158083287619599,0.0008490284382635502,0.0012498941105499907,0.0005073154515905395,74
0.00018570097370804108,0.00011166010190566286,0.0008475489857125954,0.0012485542579968147,0.0005066059596398713,75
0.0001858223136601095,0.00011161490428134856,0.0008493356732657251,0.0012522323517236372,0.0005087369573359716,76
0.00018574345315899613,0.00011197442142901881,0.0008469098262224713,0.0012447651636221658,0.000507366686130794,77
0.0001856972708837946,0.00011165437616624153,0.0008477324720505422,0.001249200611542885,0.0005078089546580446,78
