face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
249,48,240,1009,4.953133046824424e-09,9.096053982678151e-10,3.6455881116058385e-09,8.64329280338415e-19
250,925,1998,1125,1.1055565374946686e-08,6.083777526714653e-09,7.3588334123158e-09,1.947839320010928e-19
251,468,527,1931,6.763283028762392e-08,1.3112939085899705e-09,5.9612056309756e-08,9.002453356309413e-20
252,468,925,527,4.521602932183593e-08,4.637731435705718e-09,2.168891089505348e-08,8.886426354610797e-20
253,67,468,1931,5.7640926580626424e-08,1.1169323958996415e-08,5.227540075402174e-08,1.095458274710265e-19
254,682,1644,1106,6.035663255001066e-08,1.0804420926078927e-08,4.86492420298743e-08,7.131018411207739e-19
255,682,67,1644,6.511246270123545e-08,1.0423294498045426e-08,2.6234451462513242e-08,9.523894518437206e-19
256,682,1106,1864,2.3470674033504432e-08,2.9003787761347846e-09,3.367805503203433e-08,4.5901285980744455e-18
257,1759,1176,1954,1.8806706341500995e-09,1.3767598490136384e-10,1.2888306239086017e-09,5.126374176831919e-19
258,1176,695,1954,1.8167310491424959e-09,1.5250751795380576e-10,1.5161770333963712e-09,5.681958392093595e-19
259,1696,1386,1366,4.7540796425993517e-11,8.198756586633857e-10,1.1416593983289278e-09,5.24042203886705e-19
260,1696,1813,1469,3.533482405377965e-09,1.692453383750174e-11,3.1351917535467097e-09,3.6992564798131266e-19
261,1759,1696,1469,2.6271058962863634e-10,4.143129361308607e-10,4.085229522279911e-11,4.832537121584489e-19
262,1696,1759,1386,1.3638729059223374e-10,3.5271550562845955e-10,3.0510918498632043e-10,4.731035149412744e-19
263,1377,770,765,1.8286751193935218e-09,2.24863762669558e-09,2.8949082154555465e-09,3.5629101052248176e-19
264,1215,1629,532,3.827367223388436e-08,2.7212942176661773e-09,5.145858682778816e-08,7.463692005291544e-20
265,1977,766,1435,4.090071941956689e-09,1.1856029129037022e-09,1.7694539069086844e-09,3.9682380675461457e-19
266,766,1977,398,2.879406786899974e-10,3.9393555620375225e-10,3.3144309936832875e-10,4.0800967381772207e-19
267,1709,1464,913,2.7169431577394837e-09,4.6036002336062916e-10,3.480065471899086e-09,6.400247450958143e-19
268,1386,1464,1366,5.405915969651342e-09,7.927810034697618e-10,3.847779250570086e-09,4.983598747793933e-19
269,1464,892,913,5.851808813521855e-09,1.4757631685003546e-09,3.153975009549038e-09,6.111871132433732e-19
270,892,1464,1386,6.0956301482318866e-09,1.66455679491367e-09,3.015330325657521e-09,6.469669635217144e-19
271,770,1426,765,3.4952726418085074e-08,1.2587604320776384e-08,1.9642862829081833e-08,3.4150356818140086e-19
272,1426,1873,765,7.27836757913394e-09,6.819823053467727e-09,2.2801921112247154e-08,2.4233582136216317e-19
273,1873,1426,1527,1.1941659703085458e-08,1.7793172592486537e-09,1.5054894918808482e-08,2.704949294075048e-19
274,692,1527,1460,1.5543766064219403e-10,3.8904773838930903e-10,2.7058070916708467e-10,2.632241967902575e-19
275,249,2123,532,3.0887406809748493e-09,4.342283851646441e-09,5.477259188307028e-09,1.0543452210618656e-19
276,249,69,988,7.03634401431657e-09,1.851223102175392e-08,1.3075211667172926e-08,8.738663727810903e-20
277,509,249,988,6.352901826142179e-09,2.936660231079221e-09,5.310861084251015e-09,1.5523765358998244e-19
278,249,509,2123,4.20922764170487e-09,1.4859221207111138e-09,5.160678026817141e-09,1.0707810418929457e-19
279,69,1727,988,3.801659100407118e-09,1.1217846916211406e-08,7.092989662304981e-09,1.5673830746322226e-19
280,811,1492,579,1.182570488961812e-08,2.8571358234496144e-09,6.47698750493222e-09,3.634375072939611e-19
281,1492,1297,358,6.390787777384672e-08,3.627386574011408e-08,1.12633951294762e-08,1.9581533990509033e-19
282,1492,811,1297,1.836417009224604e-08,7.595533544014374e-09,1.2185944893126451e-08,2.806271804182963e-19
283,1492,707,579,1.6668879929817126e-08,2.8952482455161428e-09,9.089623936714221e-09,3.408169490213167e-19
284,1245,582,61,2.801812905392344e-08,5.95001160472767e-10,2.713319985743413e-08,9.528022030672931e-19
285,1710,558,905,3.190412361659762e-08,2.1306148789666874e-09,2.508449573840617e-08,8.779654465550777e-19
286,558,1604,1547,1.76417755077221e-09,2.0953721950510184e-09,2.97621235077382e-09,6.129299153128833e-19
287,1604,558,1710,1.1756099032936272e-08,2.0201308284452056e-10,1.4013178698535742e-08,8.534879819338381e-19
288,541,325,747,4.541112876404799e-10,1.4256371462468086e-09,1.0275240813655689e-09,4.193474199431647e-18
289,1249,325,541,8.588865230823759e-09,6.669986699529041e-09,1.378786634892147e-09,1.1225037779895664e-18
290,325,1179,747,5.6501879479422093e-11,5.746633866263326e-10,4.616119366064255e-10,8.850231755306578e-19
291,1179,325,1249,7.602741843165579e-10,2.64422324454223e-09,8.264978461794142e-10,9.386534763333802e-19
292,1541,1249,541,1.964640260346842e-08,7.060486718120856e-09,3.839454747830949e-09,1.0024154773755105e-18
293,891,1541,541,1.5803581721624163e-08,4.4460872186382e-09,3.996132056119831e-09,3.9335890206254636e-18
294,1541,891,1518,5.867395357088101e-10,5.6001615122909005e-11,5.126233937397883e-10,2.2992918103228375e-18
295,1541,1518,499,4.058742557566384e-09,7.728819376930714e-10,1.327210978763853e-09,1.0936192887903056e-18
296,1249,1541,499,2.827487249573271e-09,8.395306656825702e-10,7.613871492349855e-10,9.667192544564182e-19
297,1841,638,1284,3.955536805188777e-08,3.3187042851297607e-09,3.0712973817844324e-08,7.0013545383122e-19
298,1723,277,625,1.9158345889317454e-09,9.182266862452687e-10,9.81187314724043e-10,5.919291863946027e-19
299,277,1723,545,1.7572234300960061e-09,2.685501842871302e-10,2.470335000919563e-09,5.323094907240474e-19
300,551,1317,1679,6.686279705297687e-09,1.3004843430095764e-12,6.849302270201419e-09,5.836014444074302e-19
301,1317,1940,1202,8.938974395810713e-10,1.0398443445975676e-09,3.809027399437022e-09,3.546180805165013e-19
302,1317,551,1940,9.381883671730679e-10,7.773631614607931e-10,2.595664951427092e-09,5.154757874495934e-19
303,1026,1723,625,7.597097383235448e-10,7.000449205162954e-10,1.2830656392877636e-10,5.504899027314683e-19
304,1150,1026,625,3.350614942941166e-10,5.786406710248573e-10,3.212950777680646e-10,5.920675875594994e-19
305,1026,1150,714,4.0227236553917006e-11,2.536371012085171e-10,1.203191313360833e-10,6.19745749215775e-19
306,1150,495,714,3.964091182022903e-11,1.2592015027042872e-11,5.249064328833703e-11,6.616266475479851e-19
307,495,1150,1897,7.651530732367992e-11,2.0850322580597596e-10,1.5886681597105658e-10,7.39096956823265e-19
308,834,495,833,3.927008483944691e-11,9.073219611679706e-10,8.385293947488517e-10,3.1401401056204895e-17
309,495,791,833,2.968323980691341e-10,4.94690411535724e-10,3.7994098221544177e-10,4.150063299737388e-18
310,268,495,834,1.5617874234039186e-10,1.359829731695202e-09,2.171421738419799e-09,1.3403618070492899e-17
311,495,268,714,3.652494302877269e-11,3.9507579301046154e-11,2.8436801050683675e-11,2.7663964854788456e-18
312,1051,1694,1301,8.677753555125464e-09,2.6302367876487476e-09,6.3728635181521755e-09,6.730960117078755e-19
313,1156,1051,1301,3.741636787149263e-09,1.7127027808730015e-09,9.90102124278897e-09,7.538124631060307e-19
314,1837,1156,791,1.3525279352556388e-09,1.9547570205085138e-09,2.7609390662503836e-09,6.863535305482107e-19
315,495,1837,791,8.242812164415221e-10,5.042931284468504e-10,1.9141308018858723e-09,3.1034501311225644e-18
316,1837,495,1897,9.882280485034048e-11,4.557086425052399e-10,1.5471898165493685e-10,1.650234093767462e-18
317,1051,1837,1897,9.348658962411415e-11,5.239665234773718e-10,5.762000036861486e-10,6.194160347855872e-19
318,1837,1051,1156,3.6984236349078615e-10,7.210843771087045e-10,2.0424312130598037e-09,6.946765713627685e-19
319,90,33,444,3.446217863699873e-09,1.5373356180675843e-10,3.935650425608142e-09,3.485167415747059e-19
320,33,1207,444,4.619687228580047e-09,1.7182355939944748e-10,4.199384891905586e-09,3.6195950176374966e-19
321,1207,33,791,3.4406903480217125e-09,2.005700490100867e-10,2.402854754408159e-09,8.961489259074793e-19
322,33,90,646,4.89656407276853e-09,1.106455973283391e-09,2.0801845754890494e-09,4.306527635243126e-19
323,2155,33,646,4.120348981910962e-09,4.21317931849388e-09,6.950402395466605e-09,3.2424566922085663e-19
324,791,33,833,3.2522035064973046e-10,1.0704767959532858e-09,1.4130278640974886e-09,9.01909810900678e-19
325,33,2155,833,1.4815057432307121e-08,9.787227069280082e-09,9.27632519775874e-09,1.09861376422156e-18
326,711,638,1182,1.4457918724785554e-09,2.763758742226981e-09,2.428823207216423e-09,4.899663086564175e-19
327,711,441,638,1.0640579112507928e-09,3.432596836159973e-09,2.021576582055999e-09,6.030755791880351e-19
328,441,711,444,7.598878840985285e-10,1.9978941346332986e-12,7.220454510252756e-10,4.202035345068294e-19
329,75,711,1182,1.209581022304093e-09,1.844376263901308e-10,1.3432448647055767e-09,4.688119815130869e-19
330,711,90,444,2.146745661959094e-10,1.8524373067357508e-10,4.019427068583261e-10,4.0559677680272386e-19
331,711,75,90,7.139444655180967e-10,1.2519893244085764e-10,3.277159462510801e-10,2.5878816993722414e-19
332,385,2147,161,6.023088850085595e-08,2.2651345843121365e-08,2.1413209221496123e-08,1.9065770601105074e-19
333,2067,385,161,7.659163781343406e-09,1.1887799917164044e-09,2.8177867130888666e-09,2.3595531632034064e-19
334,1328,606,161,3.794850885239813e-10,1.2799079082582354e-10,3.1715056268449355e-10,2.338240251169607e-19
335,606,2067,161,6.709784970505994e-09,1.1120705542981457e-09,2.5280322659279e-09,1.9353119324076244e-19
336,2067,606,395,6.884514465354596e-09,1.7695664773629268e-08,4.67344168203963e-09,2.9167433982200383e-19
337,606,98,395,8.36186140711278e-09,1.0387271193733114e-08,1.6873461071059605e-08,3.582420365351919e-19
338,1738,2147,1300,3.2588495807415115e-08,1.0606031999089305e-09,3.647021165445939e-08,2.1044751247608448e-19
339,1738,2075,2147,4.697155319281586e-08,8.170256057173808e-09,4.203064595612409e-08,1.391889621481428e-19
340,1027,2063,493,1.6001646543810537e-08,2.901859959191124e-09,8.30062004523166e-09,1.1583381798789286e-18
341,1216,1027,530,4.813351113514225e-09,5.975354259823266e-10,2.12038463717796e-09,7.886397372471256e-18
342,1027,493,530,9.838802646045812e-09,3.082170253700126e-09,2.142835352430259e-09,3.237448562268878e-18
343,1185,1733,1216,3.2761224249048336e-08,1.5969377161098124e-09,2.139570376192164e-08,5.867576415407915e-19
344,1733,1185,1004,3.9955646556312417e-08,7.795717767012499e-09,2.6118882914020782e-08,6.790976475169656e-19
345,1733,1027,1216,4.87118010215915e-09,9.711154726893006e-10,3.1556997183527324e-09,1.3672449131749192e-18
346,1027,1733,2063,1.0183222897030743e-09,8.63401349914081e-10,2.758090296459141e-09,1.051928121764007e-18
347,1185,1815,1004,4.6235101173005254e-08,1.364065713481304e-08,2.6797500043251834e-08,2.957472017483853e-19
348,1815,1185,2032,2.0501471303061563e-08,1.4186462098120666e-08,9.355213144584997e-09,4.252620863081695e-19
349,270,1815,2032,1.1183918347341935e-08,6.264704194864299e-09,3.1307202900362884e-09,1.5597024611512012e-19
350,395,95,1128,2.3917961648354147e-08,9.557294583887942e-09,1.3453524500485552e-08,3.5036909766147556e-19
351,135,2057,519,1.378369712867636e-07,5.8909573386654773e-08,5.048466615531203e-08,2.0632476479928272e-19
352,131,135,519,2.3839398680864082e-08,3.0716894614502e-08,2.1503596911607866e-08,1.528282686360109e-19
353,135,131,1289,5.640929874501123e-09,2.807138451091098e-09,6.20718544327724e-09,4.5142228474575193e-20
354,135,340,2057,2.9260539909914127e-08,1.5788116378799523e-08,6.340448711095406e-09,3.1785730770251385e-19
355,1428,1708,1050,7.02213111355355e-08,1.3297039860013488e-08,3.010754563544452e-08,4.235875077312237e-20
356,1708,1428,507,9.279202157512576e-10,1.8596652060254958e-09,3.1757162865395247e-09,4.341435929980003e-20
357,1133,340,1358,7.635338819240242e-08,1.8271939351189325e-09,7.916058861007558e-08,2.2066357486542727e-19
358,1133,1086,1050,1.1295793529042254e-07,8.754021179218581e-09,1.573593902288416e-07,3.339960658011624e-20
359,856,1725,1563,3.1470299466310894e-09,6.291478922236011e-09,1.172355016873203e-08,7.635487835900497e-21
360,573,1357,47,1.897206951937479e-08,1.9343178336598268e-08,6.736271215444004e-09,2.4761831965657714e-19
361,1092,573,304,1.5297138262725793e-08,5.7408004391914636e-11,1.7219921246344544e-08,3.0825587754579752e-19
362,1357,1762,2141,7.933999851624537e-09,3.895828008618727e-09,2.046034040436979e-09,1.0018172992127163e-19
363,596,551,1679,5.6570196054482806e-08,7.580324868909533e-09,8.63953515770879e-08,7.973788316783365e-19
364,299,596,1679,3.331220200838441e-08,9.399517659386848e-09,1.5528635106893572e-08,7.426268100696775e-19
365,596,299,702,3.8225445305036495e-08,8.267115481187186e-09,2.6676690102297928e-08,5.654175495202221e-19
366,931,1932,460,1.9734956603030866e-08,8.189354070500629e-09,3.8340177913911026e-09,2.066388932943085e-19
367,1932,1805,460,3.6215592933056304e-08,8.272303357852402e-09,1.672219717127641e-08,2.4481732108204987e-19
368,1805,1932,1202,3.2333285263650225e-08,1.934049621572462e-09,2.018266256307689e-08,3.1344194330589367e-19
369,1932,545,1202,3.7298683866408374e-09,4.673494910692765e-09,7.659213704420954e-09,3.5446059618135583e-19
370,781,766,398,1.5218863639263477e-09,8.034682125512617e-10,2.24076578884153e-09,3.849660461738739e-19
371,781,258,1043,3.8700271576098594e-09,2.309877541722198e-09,8.2945796580043e-10,2.8792845669739664e-19
372,1693,781,1043,6.707345820949607e-09,2.6468893666956335e-09,1.0139807207096028e-09,2.68669239444411e-19
373,781,1693,766,4.504046018007804e-09,3.770986940806423e-10,3.0577233249797013e-09,2.95362162675004e-19
374,1295,424,355,8.657424255025226e-09,7.602134690216466e-10,4.838794875843067e-09,1.3305267342054718e-18
375,424,368,355,5.2556436357261455e-09,6.792973025240854e-10,3.27531849779936e-09,2.7854887837892576e-18
376,368,424,702,8.514905355774074e-09,4.3375527038140275e-09,1.393753243675189e-08,1.285727067994782e-18
377,786,1295,355,6.076055423915871e-09,4.038147618664877e-10,5.0072206903134485e-09,2.9532729119154007e-18
378,786,768,1140,9.183359894103092e-10,4.169509089653584e-09,1.947413651970378e-09,7.05606349673276e-19
379,786,355,1546,3.32091574054035e-10,2.3903213151257375e-09,3.5234152756161168e-09,1.1694254675296342e-17
380,768,786,1546,1.4379860749307974e-10,2.3275892851331164e-09,2.9589296687823105e-09,2.4887605653625485e-18
381,456,1140,2112,2.236888286896385e-08,7.344476342771443e-09,2.076656176180224e-08,3.0246840394473807e-19
382,456,786,1140,1.726635450351262e-09,7.357452568713296e-09,1.0017213489002523e-08,2.974556287746623e-19
383,786,456,1295,7.843357632677058e-09,6.415761351998943e-10,1.0484038001005184e-08,1.2316701226385219e-18
384,149,198,1341,4.8375146901178635e-09,1.3114904143742204e-08,2.1480794753827366e-09,6.055937950617468e-19
385,542,149,1341,4.3237100234382954e-08,1.6011402610920077e-08,8.554822639258064e-09,3.4244348454176385e-19
386,1340,542,1589,4.4473654032387616e-08,2.752654839120069e-09,5.6881914959119896e-08,3.533391125796902e-19
387,1340,1604,594,3.9482089290690404e-09,2.8039672594263287e-09,4.9050418121835424e-09,5.160063621681324e-19
388,1340,1589,1604,5.927515824706306e-09,2.8165942531947487e-09,7.633433334546476e-09,4.791818178423169e-19
389,1599,299,1679,9.359539175244108e-09,1.6154824063093326e-09,7.87202203781496e-09,6.042119441701132e-19
390,1599,268,834,3.3504118785412586e-09,1.2930233840805582e-09,7.751190748636348e-09,3.8552291587997084e-18
391,299,1781,702,6.423832986573824e-09,2.1726636909768336e-09,5.546956881058537e-09,7.697467375070915e-19
392,1781,368,702,6.18519893804447e-10,4.245656542963949e-09,4.329520689819334e-09,9.72678764144848e-19
393,368,1781,834,8.742627363438646e-11,3.8588508828636926e-10,3.8980104369490115e-10,2.137200281395787e-18
394,1781,1599,834,4.6075759257905877e-10,2.854649879038992e-10,2.5098566056189994e-10,1.1810367450845273e-18
395,1599,1781,299,2.8716559914533118e-09,6.625757130567459e-10,1.3807649920473642e-09,1.161524571479791e-18
396,423,1084,1984,1.505666047642748e-07,4.910372494179962e-09,1.3939554219649073e-07,2.885784768200424e-19
397,1084,1168,1984,6.647882685615535e-08,3.092812760041758e-09,4.163870790719126e-08,2.1815491913751784e-19
398,1168,1084,2037,3.747472478310791e-08,2.0641429038097895e-09,3.208399867228397e-08,2.535150206413357e-19
399,1502,423,1984,2.4524484592630728e-08,5.168956768456697e-09,4.172998106258625e-08,3.098086588922951e-19
400,2100,24,1946,3.647286534869919e-08,8.136725750078756e-09,1.8212185628510703e-08,1.5435955057644022e-19
401,24,2100,524,9.044743815265068e-08,4.738737942039925e-09,9.745736161528902e-08,2.041913616369731e-19
402,2079,1415,221,8.30349812603595e-08,1.106183208864834e-08,1.4042629959386736e-07,1.0631534293019733e-19
403,1795,617,644,1.1926010902480087e-09,3.0703073519410735e-09,3.320745174363458e-09,2.3796116212091238e-20
404,1845,131,519,3.5631701690485865e-08,3.370566536556425e-08,9.524311379304986e-10,7.957161467079531e-20
405,131,1845,296,1.741658962758063e-08,1.3122495316792566e-08,1.033789629023326e-09,4.3337231453742344e-20
406,1816,225,1395,5.252876484943799e-11,7.389533740091613e-10,9.180184229382106e-10,7.699495341460827e-18
407,1681,1531,521,4.253943066006848e-09,1.0372262629286384e-08,2.3697198468843915e-09,8.592769327798875e-19
408,225,1681,1395,1.6506941519042597e-08,3.580970257961198e-09,5.5900781387600374e-09,2.3199561037706688e-18
409,1681,225,1531,1.7574045663351236e-08,1.04507207871377e-08,5.4853574724865945e-09,8.291492330671325e-19
410,1531,104,521,4.0819798839798855e-09,4.2249366411523565e-09,5.798390942598779e-09,7.266714499874833e-19
411,104,1406,521,4.913880908925334e-09,4.917133501805919e-09,3.6504867041785732e-09,7.701406131313318e-19
412,1406,104,1376,1.7538264647451593e-08,3.6360464002940376e-09,7.511607004444557e-09,7.146851733651509e-19
413,1101,926,1842,4.0389964249953903e-10,7.409272465168142e-10,2.0713457367799297e-09,1.1265685555560347e-19
414,1275,1681,521,7.953089059429121e-10,4.085008284914884e-09,2.2061006746500516e-09,8.040176123994375e-19
415,1037,52,2037,1.6162944192547058e-09,2.1304075568703743e-09,6.158541394479513e-09,4.358431018471694e-19
416,52,1168,2037,9.000742440204261e-09,2.12774402212799e-09,9.232905537240194e-09,3.805747041663368e-19
417,1168,1145,1984,1.3255893056469925e-08,1.8573554143173634e-09,7.79972309063132e-09,3.2493265832314047e-19
418,231,818,1576,3.875162383942196e-09,1.8682439837760854e-10,2.5329243011150073e-09,5.588707765735252e-19
419,1430,231,1576,1.2829001744315032e-09,1.4727018173485686e-09,1.666802970049664e-09,5.993521682171916e-19
420,231,1430,1477,1.951456030628109e-09,1.1971414912837914e-09,1.2709870919314293e-09,6.215436932352294e-19
421,2065,2048,1338,1.8262325567099218e-09,1.1855964967819003e-10,2.3274878907287777e-09,2.0603775633359885e-18
